station_name,time,total_traffic,ID,线路,站点,餐饮服务,购物服务,生活服务,体育休闲服务,医疗保健服务,住宿服务,风景名胜,政府机构及社会团体,科教文化服务,交通枢纽,金融保险服务,公司企业,公共设施,生活类,公司,产业园区,楼宇相关,住宅区
余杭高铁站,2019-01-06,6743.0,31.0,1.0,余杭高铁站,3.0,16.0,20.0,1.0,1.0,0.0,3.0,6.0,10.0,13.0,2.0,93.0,4.0,43.0,101.0,4.0,0.0,0.0
余杭高铁站,2019-01-07,8221.0,31.0,1.0,余杭高铁站,3.0,16.0,20.0,1.0,1.0,0.0,3.0,6.0,10.0,13.0,2.0,93.0,4.0,43.0,101.0,4.0,0.0,0.0
余杭高铁站,2019-01-08,8213.0,31.0,1.0,余杭高铁站,3.0,16.0,20.0,1.0,1.0,0.0,3.0,6.0,10.0,13.0,2.0,93.0,4.0,43.0,101.0,4.0,0.0,0.0
余杭高铁站,2019-01-09,8031.0,31.0,1.0,余杭高铁站,3.0,16.0,20.0,1.0,1.0,0.0,3.0,6.0,10.0,13.0,2.0,93.0,4.0,43.0,101.0,4.0,0.0,0.0
余杭高铁站,2019-01-10,8067.0,31.0,1.0,余杭高铁站,3.0,16.0,20.0,1.0,1.0,0.0,3.0,6.0,10.0,13.0,2.0,93.0,4.0,43.0,101.0,4.0,0.0,0.0
余杭高铁站,2019-01-11,8915.0,31.0,1.0,余杭高铁站,3.0,16.0,20.0,1.0,1.0,0.0,3.0,6.0,10.0,13.0,2.0,93.0,4.0,43.0,101.0,4.0,0.0,0.0
余杭高铁站,2019-01-12,7083.0,31.0,1.0,余杭高铁站,3.0,16.0,20.0,1.0,1.0,0.0,3.0,6.0,10.0,13.0,2.0,93.0,4.0,43.0,101.0,4.0,0.0,0.0
余杭高铁站,2019-01-13,7218.0,31.0,1.0,余杭高铁站,3.0,16.0,20.0,1.0,1.0,0.0,3.0,6.0,10.0,13.0,2.0,93.0,4.0,43.0,101.0,4.0,0.0,0.0
余杭高铁站,2019-01-14,8696.0,31.0,1.0,余杭高铁站,3.0,16.0,20.0,1.0,1.0,0.0,3.0,6.0,10.0,13.0,2.0,93.0,4.0,43.0,101.0,4.0,0.0,0.0
余杭高铁站,2019-01-15,8286.0,31.0,1.0,余杭高铁站,3.0,16.0,20.0,1.0,1.0,0.0,3.0,6.0,10.0,13.0,2.0,93.0,4.0,43.0,101.0,4.0,0.0,0.0
余杭高铁站,2019-01-16,8433.0,31.0,1.0,余杭高铁站,3.0,16.0,20.0,1.0,1.0,0.0,3.0,6.0,10.0,13.0,2.0,93.0,4.0,43.0,101.0,4.0,0.0,0.0
余杭高铁站,2019-01-17,8683.0,31.0,1.0,余杭高铁站,3.0,16.0,20.0,1.0,1.0,0.0,3.0,6.0,10.0,13.0,2.0,93.0,4.0,43.0,101.0,4.0,0.0,0.0
余杭高铁站,2019-01-18,9281.0,31.0,1.0,余杭高铁站,3.0,16.0,20.0,1.0,1.0,0.0,3.0,6.0,10.0,13.0,2.0,93.0,4.0,43.0,101.0,4.0,0.0,0.0
余杭高铁站,2019-01-19,7421.0,31.0,1.0,余杭高铁站,3.0,16.0,20.0,1.0,1.0,0.0,3.0,6.0,10.0,13.0,2.0,93.0,4.0,43.0,101.0,4.0,0.0,0.0
余杭高铁站,2019-01-20,7501.0,31.0,1.0,余杭高铁站,3.0,16.0,20.0,1.0,1.0,0.0,3.0,6.0,10.0,13.0,2.0,93.0,4.0,43.0,101.0,4.0,0.0,0.0
余杭高铁站,2019-01-21,8823.0,31.0,1.0,余杭高铁站,3.0,16.0,20.0,1.0,1.0,0.0,3.0,6.0,10.0,13.0,2.0,93.0,4.0,43.0,101.0,4.0,0.0,0.0
余杭高铁站,2019-01-22,8844.0,31.0,1.0,余杭高铁站,3.0,16.0,20.0,1.0,1.0,0.0,3.0,6.0,10.0,13.0,2.0,93.0,4.0,43.0,101.0,4.0,0.0,0.0
余杭高铁站,2019-01-23,9288.0,31.0,1.0,余杭高铁站,3.0,16.0,20.0,1.0,1.0,0.0,3.0,6.0,10.0,13.0,2.0,93.0,4.0,43.0,101.0,4.0,0.0,0.0
余杭高铁站,2019-01-24,8950.0,31.0,1.0,余杭高铁站,3.0,16.0,20.0,1.0,1.0,0.0,3.0,6.0,10.0,13.0,2.0,93.0,4.0,43.0,101.0,4.0,0.0,0.0
余杭高铁站,2019-01-25,9223.0,31.0,1.0,余杭高铁站,3.0,16.0,20.0,1.0,1.0,0.0,3.0,6.0,10.0,13.0,2.0,93.0,4.0,43.0,101.0,4.0,0.0,0.0
凤起路A站,2019-01-01,72913.0,,,,,,,,,,,,,,,,,,,,,
凤起路A站,2019-01-02,49822.0,,,,,,,,,,,,,,,,,,,,,
凤起路A站,2019-01-03,48971.0,,,,,,,,,,,,,,,,,,,,,
凤起路A站,2019-01-04,52406.0,,,,,,,,,,,,,,,,,,,,,
凤起路A站,2019-01-05,55295.0,,,,,,,,,,,,,,,,,,,,,
凤起路A站,2019-01-06,53662.0,,,,,,,,,,,,,,,,,,,,,
凤起路A站,2019-01-07,47930.0,,,,,,,,,,,,,,,,,,,,,
凤起路A站,2019-01-08,50152.0,,,,,,,,,,,,,,,,,,,,,
凤起路A站,2019-01-09,49272.0,,,,,,,,,,,,,,,,,,,,,
凤起路A站,2019-01-10,50195.0,,,,,,,,,,,,,,,,,,,,,
凤起路A站,2019-01-11,55603.0,,,,,,,,,,,,,,,,,,,,,
凤起路A站,2019-01-12,63067.0,,,,,,,,,,,,,,,,,,,,,
凤起路A站,2019-01-13,59780.0,,,,,,,,,,,,,,,,,,,,,
凤起路A站,2019-01-14,53706.0,,,,,,,,,,,,,,,,,,,,,
凤起路A站,2019-01-15,52496.0,,,,,,,,,,,,,,,,,,,,,
凤起路A站,2019-01-16,55754.0,,,,,,,,,,,,,,,,,,,,,
凤起路A站,2019-01-17,57407.0,,,,,,,,,,,,,,,,,,,,,
凤起路A站,2019-01-18,63952.0,,,,,,,,,,,,,,,,,,,,,
凤起路A站,2019-01-19,64636.0,,,,,,,,,,,,,,,,,,,,,
凤起路A站,2019-01-20,61823.0,,,,,,,,,,,,,,,,,,,,,
凤起路A站,2019-01-21,57053.0,,,,,,,,,,,,,,,,,,,,,
凤起路A站,2019-01-22,59528.0,,,,,,,,,,,,,,,,,,,,,
凤起路A站,2019-01-23,62316.0,,,,,,,,,,,,,,,,,,,,,
凤起路A站,2019-01-24,62887.0,,,,,,,,,,,,,,,,,,,,,
凤起路A站,2019-01-25,64640.0,,,,,,,,,,,,,,,,,,,,,
凤起路B站,2019-01-01,31819.0,,,,,,,,,,,,,,,,,,,,,
凤起路B站,2019-01-02,22310.0,,,,,,,,,,,,,,,,,,,,,
凤起路B站,2019-01-03,22674.0,,,,,,,,,,,,,,,,,,,,,
凤起路B站,2019-01-04,23151.0,,,,,,,,,,,,,,,,,,,,,
凤起路B站,2019-01-05,23896.0,,,,,,,,,,,,,,,,,,,,,
凤起路B站,2019-01-06,23204.0,,,,,,,,,,,,,,,,,,,,,
凤起路B站,2019-01-07,21141.0,,,,,,,,,,,,,,,,,,,,,
凤起路B站,2019-01-08,22172.0,,,,,,,,,,,,,,,,,,,,,
凤起路B站,2019-01-09,21500.0,,,,,,,,,,,,,,,,,,,,,
凤起路B站,2019-01-10,23064.0,,,,,,,,,,,,,,,,,,,,,
凤起路B站,2019-01-11,24810.0,,,,,,,,,,,,,,,,,,,,,
凤起路B站,2019-01-12,27491.0,,,,,,,,,,,,,,,,,,,,,
凤起路B站,2019-01-13,25621.0,,,,,,,,,,,,,,,,,,,,,
凤起路B站,2019-01-14,23654.0,,,,,,,,,,,,,,,,,,,,,
凤起路B站,2019-01-15,22280.0,,,,,,,,,,,,,,,,,,,,,
凤起路B站,2019-01-16,24370.0,,,,,,,,,,,,,,,,,,,,,
凤起路B站,2019-01-17,26163.0,,,,,,,,,,,,,,,,,,,,,
凤起路B站,2019-01-18,28813.0,,,,,,,,,,,,,,,,,,,,,
凤起路B站,2019-01-19,26468.0,,,,,,,,,,,,,,,,,,,,,
凤起路B站,2019-01-20,25168.0,,,,,,,,,,,,,,,,,,,,,
凤起路B站,2019-01-21,25058.0,,,,,,,,,,,,,,,,,,,,,
凤起路B站,2019-01-22,25657.0,,,,,,,,,,,,,,,,,,,,,
凤起路B站,2019-01-23,26619.0,,,,,,,,,,,,,,,,,,,,,
凤起路B站,2019-01-24,27614.0,,,,,,,,,,,,,,,,,,,,,
凤起路B站,2019-01-25,28153.0,,,,,,,,,,,,,,,,,,,,,
南星桥站,2019-01-01,13041.0,73.0,4.0,南星桥站,243.0,354.0,419.0,53.0,39.0,45.0,13.0,84.0,102.0,160.0,40.0,418.0,33.0,1049.0,542.0,13.0,12.0,40.0
南星桥站,2019-01-02,23845.0,73.0,4.0,南星桥站,243.0,354.0,419.0,53.0,39.0,45.0,13.0,84.0,102.0,160.0,40.0,418.0,33.0,1049.0,542.0,13.0,12.0,40.0
南星桥站,2019-01-03,24116.0,73.0,4.0,南星桥站,243.0,354.0,419.0,53.0,39.0,45.0,13.0,84.0,102.0,160.0,40.0,418.0,33.0,1049.0,542.0,13.0,12.0,40.0
南星桥站,2019-01-04,25030.0,73.0,4.0,南星桥站,243.0,354.0,419.0,53.0,39.0,45.0,13.0,84.0,102.0,160.0,40.0,418.0,33.0,1049.0,542.0,13.0,12.0,40.0
南星桥站,2019-01-05,15464.0,73.0,4.0,南星桥站,243.0,354.0,419.0,53.0,39.0,45.0,13.0,84.0,102.0,160.0,40.0,418.0,33.0,1049.0,542.0,13.0,12.0,40.0
南星桥站,2019-01-06,13586.0,73.0,4.0,南星桥站,243.0,354.0,419.0,53.0,39.0,45.0,13.0,84.0,102.0,160.0,40.0,418.0,33.0,1049.0,542.0,13.0,12.0,40.0
南星桥站,2019-01-07,24112.0,73.0,4.0,南星桥站,243.0,354.0,419.0,53.0,39.0,45.0,13.0,84.0,102.0,160.0,40.0,418.0,33.0,1049.0,542.0,13.0,12.0,40.0
南星桥站,2019-01-08,23919.0,73.0,4.0,南星桥站,243.0,354.0,419.0,53.0,39.0,45.0,13.0,84.0,102.0,160.0,40.0,418.0,33.0,1049.0,542.0,13.0,12.0,40.0
南星桥站,2019-01-09,24293.0,73.0,4.0,南星桥站,243.0,354.0,419.0,53.0,39.0,45.0,13.0,84.0,102.0,160.0,40.0,418.0,33.0,1049.0,542.0,13.0,12.0,40.0
南星桥站,2019-01-10,24344.0,73.0,4.0,南星桥站,243.0,354.0,419.0,53.0,39.0,45.0,13.0,84.0,102.0,160.0,40.0,418.0,33.0,1049.0,542.0,13.0,12.0,40.0
南星桥站,2019-01-11,24974.0,73.0,4.0,南星桥站,243.0,354.0,419.0,53.0,39.0,45.0,13.0,84.0,102.0,160.0,40.0,418.0,33.0,1049.0,542.0,13.0,12.0,40.0
南星桥站,2019-01-12,15268.0,73.0,4.0,南星桥站,243.0,354.0,419.0,53.0,39.0,45.0,13.0,84.0,102.0,160.0,40.0,418.0,33.0,1049.0,542.0,13.0,12.0,40.0
南星桥站,2019-01-13,14077.0,73.0,4.0,南星桥站,243.0,354.0,419.0,53.0,39.0,45.0,13.0,84.0,102.0,160.0,40.0,418.0,33.0,1049.0,542.0,13.0,12.0,40.0
南星桥站,2019-01-14,24824.0,73.0,4.0,南星桥站,243.0,354.0,419.0,53.0,39.0,45.0,13.0,84.0,102.0,160.0,40.0,418.0,33.0,1049.0,542.0,13.0,12.0,40.0
南星桥站,2019-01-15,24164.0,73.0,4.0,南星桥站,243.0,354.0,419.0,53.0,39.0,45.0,13.0,84.0,102.0,160.0,40.0,418.0,33.0,1049.0,542.0,13.0,12.0,40.0
南星桥站,2019-01-16,24375.0,73.0,4.0,南星桥站,243.0,354.0,419.0,53.0,39.0,45.0,13.0,84.0,102.0,160.0,40.0,418.0,33.0,1049.0,542.0,13.0,12.0,40.0
南星桥站,2019-01-17,24315.0,73.0,4.0,南星桥站,243.0,354.0,419.0,53.0,39.0,45.0,13.0,84.0,102.0,160.0,40.0,418.0,33.0,1049.0,542.0,13.0,12.0,40.0
南星桥站,2019-01-18,25158.0,73.0,4.0,南星桥站,243.0,354.0,419.0,53.0,39.0,45.0,13.0,84.0,102.0,160.0,40.0,418.0,33.0,1049.0,542.0,13.0,12.0,40.0
南星桥站,2019-01-19,15893.0,73.0,4.0,南星桥站,243.0,354.0,419.0,53.0,39.0,45.0,13.0,84.0,102.0,160.0,40.0,418.0,33.0,1049.0,542.0,13.0,12.0,40.0
南星桥站,2019-01-20,13641.0,73.0,4.0,南星桥站,243.0,354.0,419.0,53.0,39.0,45.0,13.0,84.0,102.0,160.0,40.0,418.0,33.0,1049.0,542.0,13.0,12.0,40.0
南星桥站,2019-01-21,24352.0,73.0,4.0,南星桥站,243.0,354.0,419.0,53.0,39.0,45.0,13.0,84.0,102.0,160.0,40.0,418.0,33.0,1049.0,542.0,13.0,12.0,40.0
南星桥站,2019-01-22,23865.0,73.0,4.0,南星桥站,243.0,354.0,419.0,53.0,39.0,45.0,13.0,84.0,102.0,160.0,40.0,418.0,33.0,1049.0,542.0,13.0,12.0,40.0
南星桥站,2019-01-23,23909.0,73.0,4.0,南星桥站,243.0,354.0,419.0,53.0,39.0,45.0,13.0,84.0,102.0,160.0,40.0,418.0,33.0,1049.0,542.0,13.0,12.0,40.0
南星桥站,2019-01-24,24102.0,73.0,4.0,南星桥站,243.0,354.0,419.0,53.0,39.0,45.0,13.0,84.0,102.0,160.0,40.0,418.0,33.0,1049.0,542.0,13.0,12.0,40.0
南星桥站,2019-01-25,24374.0,73.0,4.0,南星桥站,243.0,354.0,419.0,53.0,39.0,45.0,13.0,84.0,102.0,160.0,40.0,418.0,33.0,1049.0,542.0,13.0,12.0,40.0
南苑站,2019-01-01,16164.0,32.0,1.0,南苑站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
南苑站,2019-01-02,16789.0,32.0,1.0,南苑站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
南苑站,2019-01-03,16743.0,32.0,1.0,南苑站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
南苑站,2019-01-04,16742.0,32.0,1.0,南苑站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
南苑站,2019-01-05,14486.0,32.0,1.0,南苑站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
南苑站,2019-01-06,13277.0,32.0,1.0,南苑站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
南苑站,2019-01-07,16058.0,32.0,1.0,南苑站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
南苑站,2019-01-08,16322.0,32.0,1.0,南苑站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
南苑站,2019-01-09,16031.0,32.0,1.0,南苑站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
南苑站,2019-01-10,16247.0,32.0,1.0,南苑站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
南苑站,2019-01-11,16684.0,32.0,1.0,南苑站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
南苑站,2019-01-12,14377.0,32.0,1.0,南苑站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
南苑站,2019-01-13,13596.0,32.0,1.0,南苑站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
南苑站,2019-01-14,16578.0,32.0,1.0,南苑站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
南苑站,2019-01-15,16173.0,32.0,1.0,南苑站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
南苑站,2019-01-16,16719.0,32.0,1.0,南苑站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
南苑站,2019-01-17,16708.0,32.0,1.0,南苑站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
南苑站,2019-01-18,17327.0,32.0,1.0,南苑站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
南苑站,2019-01-19,14758.0,32.0,1.0,南苑站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
南苑站,2019-01-20,14486.0,32.0,1.0,南苑站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
南苑站,2019-01-21,17511.0,32.0,1.0,南苑站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
南苑站,2019-01-22,16684.0,32.0,1.0,南苑站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
南苑站,2019-01-23,17113.0,32.0,1.0,南苑站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
南苑站,2019-01-24,16627.0,32.0,1.0,南苑站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
南苑站,2019-01-25,16784.0,32.0,1.0,南苑站,634.0,876.0,884.0,128.0,146.0,173.0,14.0,365.0,428.0,505.0,199.0,851.0,59.0,2453.0,1415.0,1.0,78.0,390.0
古翠路站,2019-01-01,26974.0,56.0,2.0,古翠路站,820.0,865.0,847.0,127.0,229.0,67.0,5.0,150.0,315.0,408.0,113.0,864.0,45.0,2577.0,1127.0,5.0,37.0,421.0
古翠路站,2019-01-02,40598.0,56.0,2.0,古翠路站,820.0,865.0,847.0,127.0,229.0,67.0,5.0,150.0,315.0,408.0,113.0,864.0,45.0,2577.0,1127.0,5.0,37.0,421.0
古翠路站,2019-01-03,39462.0,56.0,2.0,古翠路站,820.0,865.0,847.0,127.0,229.0,67.0,5.0,150.0,315.0,408.0,113.0,864.0,45.0,2577.0,1127.0,5.0,37.0,421.0
古翠路站,2019-01-04,41786.0,56.0,2.0,古翠路站,820.0,865.0,847.0,127.0,229.0,67.0,5.0,150.0,315.0,408.0,113.0,864.0,45.0,2577.0,1127.0,5.0,37.0,421.0
古翠路站,2019-01-05,28377.0,56.0,2.0,古翠路站,820.0,865.0,847.0,127.0,229.0,67.0,5.0,150.0,315.0,408.0,113.0,864.0,45.0,2577.0,1127.0,5.0,37.0,421.0
古翠路站,2019-01-06,24890.0,56.0,2.0,古翠路站,820.0,865.0,847.0,127.0,229.0,67.0,5.0,150.0,315.0,408.0,113.0,864.0,45.0,2577.0,1127.0,5.0,37.0,421.0
古翠路站,2019-01-07,39500.0,56.0,2.0,古翠路站,820.0,865.0,847.0,127.0,229.0,67.0,5.0,150.0,315.0,408.0,113.0,864.0,45.0,2577.0,1127.0,5.0,37.0,421.0
古翠路站,2019-01-08,40303.0,56.0,2.0,古翠路站,820.0,865.0,847.0,127.0,229.0,67.0,5.0,150.0,315.0,408.0,113.0,864.0,45.0,2577.0,1127.0,5.0,37.0,421.0
古翠路站,2019-01-09,39974.0,56.0,2.0,古翠路站,820.0,865.0,847.0,127.0,229.0,67.0,5.0,150.0,315.0,408.0,113.0,864.0,45.0,2577.0,1127.0,5.0,37.0,421.0
古翠路站,2019-01-10,39834.0,56.0,2.0,古翠路站,820.0,865.0,847.0,127.0,229.0,67.0,5.0,150.0,315.0,408.0,113.0,864.0,45.0,2577.0,1127.0,5.0,37.0,421.0
古翠路站,2019-01-11,42923.0,56.0,2.0,古翠路站,820.0,865.0,847.0,127.0,229.0,67.0,5.0,150.0,315.0,408.0,113.0,864.0,45.0,2577.0,1127.0,5.0,37.0,421.0
古翠路站,2019-01-12,29486.0,56.0,2.0,古翠路站,820.0,865.0,847.0,127.0,229.0,67.0,5.0,150.0,315.0,408.0,113.0,864.0,45.0,2577.0,1127.0,5.0,37.0,421.0
古翠路站,2019-01-13,25634.0,56.0,2.0,古翠路站,820.0,865.0,847.0,127.0,229.0,67.0,5.0,150.0,315.0,408.0,113.0,864.0,45.0,2577.0,1127.0,5.0,37.0,421.0
古翠路站,2019-01-14,40942.0,56.0,2.0,古翠路站,820.0,865.0,847.0,127.0,229.0,67.0,5.0,150.0,315.0,408.0,113.0,864.0,45.0,2577.0,1127.0,5.0,37.0,421.0
古翠路站,2019-01-15,39461.0,56.0,2.0,古翠路站,820.0,865.0,847.0,127.0,229.0,67.0,5.0,150.0,315.0,408.0,113.0,864.0,45.0,2577.0,1127.0,5.0,37.0,421.0
古翠路站,2019-01-16,40543.0,56.0,2.0,古翠路站,820.0,865.0,847.0,127.0,229.0,67.0,5.0,150.0,315.0,408.0,113.0,864.0,45.0,2577.0,1127.0,5.0,37.0,421.0
古翠路站,2019-01-17,41271.0,56.0,2.0,古翠路站,820.0,865.0,847.0,127.0,229.0,67.0,5.0,150.0,315.0,408.0,113.0,864.0,45.0,2577.0,1127.0,5.0,37.0,421.0
古翠路站,2019-01-18,43579.0,56.0,2.0,古翠路站,820.0,865.0,847.0,127.0,229.0,67.0,5.0,150.0,315.0,408.0,113.0,864.0,45.0,2577.0,1127.0,5.0,37.0,421.0
古翠路站,2019-01-19,28796.0,56.0,2.0,古翠路站,820.0,865.0,847.0,127.0,229.0,67.0,5.0,150.0,315.0,408.0,113.0,864.0,45.0,2577.0,1127.0,5.0,37.0,421.0
古翠路站,2019-01-20,25978.0,56.0,2.0,古翠路站,820.0,865.0,847.0,127.0,229.0,67.0,5.0,150.0,315.0,408.0,113.0,864.0,45.0,2577.0,1127.0,5.0,37.0,421.0
古翠路站,2019-01-21,41668.0,56.0,2.0,古翠路站,820.0,865.0,847.0,127.0,229.0,67.0,5.0,150.0,315.0,408.0,113.0,864.0,45.0,2577.0,1127.0,5.0,37.0,421.0
古翠路站,2019-01-22,41673.0,56.0,2.0,古翠路站,820.0,865.0,847.0,127.0,229.0,67.0,5.0,150.0,315.0,408.0,113.0,864.0,45.0,2577.0,1127.0,5.0,37.0,421.0
古翠路站,2019-01-23,41744.0,56.0,2.0,古翠路站,820.0,865.0,847.0,127.0,229.0,67.0,5.0,150.0,315.0,408.0,113.0,864.0,45.0,2577.0,1127.0,5.0,37.0,421.0
古翠路站,2019-01-24,41109.0,56.0,2.0,古翠路站,820.0,865.0,847.0,127.0,229.0,67.0,5.0,150.0,315.0,408.0,113.0,864.0,45.0,2577.0,1127.0,5.0,37.0,421.0
古翠路站,2019-01-25,42435.0,56.0,2.0,古翠路站,820.0,865.0,847.0,127.0,229.0,67.0,5.0,150.0,315.0,408.0,113.0,864.0,45.0,2577.0,1127.0,5.0,37.0,421.0
城星路站,2019-01-01,7964.0,75.0,4.0,城星路站,307.0,663.0,520.0,44.0,44.0,29.0,9.0,108.0,112.0,263.0,179.0,809.0,21.0,1511.0,1096.0,0.0,34.0,121.0
城星路站,2019-01-02,31559.0,75.0,4.0,城星路站,307.0,663.0,520.0,44.0,44.0,29.0,9.0,108.0,112.0,263.0,179.0,809.0,21.0,1511.0,1096.0,0.0,34.0,121.0
城星路站,2019-01-03,32037.0,75.0,4.0,城星路站,307.0,663.0,520.0,44.0,44.0,29.0,9.0,108.0,112.0,263.0,179.0,809.0,21.0,1511.0,1096.0,0.0,34.0,121.0
城星路站,2019-01-04,31613.0,75.0,4.0,城星路站,307.0,663.0,520.0,44.0,44.0,29.0,9.0,108.0,112.0,263.0,179.0,809.0,21.0,1511.0,1096.0,0.0,34.0,121.0
城星路站,2019-01-05,12714.0,75.0,4.0,城星路站,307.0,663.0,520.0,44.0,44.0,29.0,9.0,108.0,112.0,263.0,179.0,809.0,21.0,1511.0,1096.0,0.0,34.0,121.0
城星路站,2019-01-06,9625.0,75.0,4.0,城星路站,307.0,663.0,520.0,44.0,44.0,29.0,9.0,108.0,112.0,263.0,179.0,809.0,21.0,1511.0,1096.0,0.0,34.0,121.0
城星路站,2019-01-07,31854.0,75.0,4.0,城星路站,307.0,663.0,520.0,44.0,44.0,29.0,9.0,108.0,112.0,263.0,179.0,809.0,21.0,1511.0,1096.0,0.0,34.0,121.0
城星路站,2019-01-08,31486.0,75.0,4.0,城星路站,307.0,663.0,520.0,44.0,44.0,29.0,9.0,108.0,112.0,263.0,179.0,809.0,21.0,1511.0,1096.0,0.0,34.0,121.0
城星路站,2019-01-09,31708.0,75.0,4.0,城星路站,307.0,663.0,520.0,44.0,44.0,29.0,9.0,108.0,112.0,263.0,179.0,809.0,21.0,1511.0,1096.0,0.0,34.0,121.0
城星路站,2019-01-10,31548.0,75.0,4.0,城星路站,307.0,663.0,520.0,44.0,44.0,29.0,9.0,108.0,112.0,263.0,179.0,809.0,21.0,1511.0,1096.0,0.0,34.0,121.0
城星路站,2019-01-11,31533.0,75.0,4.0,城星路站,307.0,663.0,520.0,44.0,44.0,29.0,9.0,108.0,112.0,263.0,179.0,809.0,21.0,1511.0,1096.0,0.0,34.0,121.0
城星路站,2019-01-12,12064.0,75.0,4.0,城星路站,307.0,663.0,520.0,44.0,44.0,29.0,9.0,108.0,112.0,263.0,179.0,809.0,21.0,1511.0,1096.0,0.0,34.0,121.0
城星路站,2019-01-13,9693.0,75.0,4.0,城星路站,307.0,663.0,520.0,44.0,44.0,29.0,9.0,108.0,112.0,263.0,179.0,809.0,21.0,1511.0,1096.0,0.0,34.0,121.0
城星路站,2019-01-14,31891.0,75.0,4.0,城星路站,307.0,663.0,520.0,44.0,44.0,29.0,9.0,108.0,112.0,263.0,179.0,809.0,21.0,1511.0,1096.0,0.0,34.0,121.0
城星路站,2019-01-15,31324.0,75.0,4.0,城星路站,307.0,663.0,520.0,44.0,44.0,29.0,9.0,108.0,112.0,263.0,179.0,809.0,21.0,1511.0,1096.0,0.0,34.0,121.0
城星路站,2019-01-16,31580.0,75.0,4.0,城星路站,307.0,663.0,520.0,44.0,44.0,29.0,9.0,108.0,112.0,263.0,179.0,809.0,21.0,1511.0,1096.0,0.0,34.0,121.0
城星路站,2019-01-17,30979.0,75.0,4.0,城星路站,307.0,663.0,520.0,44.0,44.0,29.0,9.0,108.0,112.0,263.0,179.0,809.0,21.0,1511.0,1096.0,0.0,34.0,121.0
